"Num_Acc";"catr";"voie";"v1";"v2";"circ";"nbv";"vosp";"prof";"pr";"pr1";"plan";"lartpc";"larrout";"surf";"infra";"situ";"vma"
"202100004703";"4";"RUE DES   MARES   JULIENNES";"0";"N/A";"2";"2";"1";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004704";"4";"MARECHAL FOCH (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";"0";"100";"1";"";" -1";"2";"9";"1";"30"
"202100004705";"3";"AV DES JONQUILLES";"0";"N/A";"2";"1";"0";"1";"0";"100";"1";"";" -1";"2";"0";"1";"30"
"202100004706";"4";"MARMONT (AVENUE)";"0";"N/A";"3";"4";"0";"2";"0";"0";"1";"";" -1";"2";"1";"1";"50"
"202100004707";"4";"RUE MISTRAL";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"8";"1";"50"
"202100004708";"2";"JEAN JAURES (AVENUE)";"0";"N/A";"2";"3";"0";"1";"0";"575";"1";"";" -1";"2";"0";"1";"50"
"202100004709";"4";"COLBERT (AVE)";"0";"N/A";"1";"1";"0";"2";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100004710";"3";"ARCS(ROUTE DES)";"0";"N/A";"2";"2";"0";"2";"0";"600";"2";"";" -1";"1";"0";"1";"50"
"202100004711";"2";"RN 88";"0";"N/A";"1";"2";"0";"1";"30";"779";"1";"";" -1";"1";"0";"1";"70"
"202100004712";"3";"JULES MICHELET (RUE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"6,5";"2";"0";"1";"50"
"202100004713";"3";"GENERAL VALERIE ANDRE (RUE DU)";"0";"N/A";"2";"2";"0";"1";"1";"100";"1";"";" -1";"1";"0";"3";"50"
"202100004714";"4";"FOCH (AVENUE DU MARECHAL)";"0";"N/A";" -1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"5";"30"
"202100004715";"3";"CHAMPY-NESLE (BOULEVARD DU)";"0";"N/A";"2";"3";"0";"1";"0";"207";"1";"";" -1";"1";"0";"1";"50"
"202100004716";"4";"GENERAL DE GAULLE (AVENUE DU)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004717";"4";"GROUARD  (AVENUE)";"0";"N/A";"2";"2";"0";"2";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004718";"3";"CLAYE  (RUE DE  )";"0";"N/A";" -1";"2";"0";"2";"8";"187";"1";"";" -1";"2";"0";"4";"50"
"202100004719";"7";"FOUDRIOTS. LES";"0";"N/A";"2";"4";"0";"1";"4";"300";"2";"";" -1";"2";"5";"1";"50"
"202100004720";"7";"CAUCHOISE. PLACE";"0";"N/A";"2";"4";"3";"1";"22";"850";"1";"";" -1";"2";" -1";"2";"50"
"202100004721";"7";"PARIS. ROUTE DE";"0";"N/A";"2";"2";"0";"1";"2";"1";"1";"";" -1";"2";"9";"1";"50"
"202100004722";"4";"WINSTON CHURCHILL";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004723";"3";"GENEVE (AVENUE DE)(SECTEUR 410)";"0";"N/A";" -1";"1";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004724";"3";"MENDES FRANCE PIERRE(AVENUE)";"0";"N/A";"2";"2";"2";"2";"2";"135";"1";"";" -1";"1";" -1";"1";"70"
"202100004725";"4";"PIFFAULT PIERRE (AV) BESSEMER A MONNIER";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004726";"4";"ARC JEANNE D' (RUE)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100004727";"4";"DE LATTRE DE TASSIGNY (BLD DU MARECHAL)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004728";"4";"NEUF CLES (BOULEVARD DES)";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"9";"1";"50"
"202100004729";"7";"JEAN JAURES                         (AV)";"0";"N/A";"2";"2";"0";"1";"3";"500";"1";"";" -1";"1";"0";"1";"50"
"202100004730";"4";"POUDRETTE     (Rue de la)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004731";"4";"JOFFRE (AVENUE DU MARECHAL CD 88)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004732";"4";"N/A";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100004733";"3";"GAULLE CHARLES (RUE DE)";"0";"N/A";"2";"2";"0";"1";"12";"691";"1";"";" -1";"2";"0";"1";"50"
"202100004734";"4";"ALFRED NOBEL";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004735";"3";"EUROPE DE L'";"0";"N/A";"2";"2";"0";"1";"27";"395";"4";"";" -1";"2";"0";"1";"70"
"202100004736";"4";"HENRI FAISANS";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"30"
"202100004737";"4";"RENOUX (PLACE)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004738";"7";"N/A";"0";"N/A";"3";"5";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004739";"3";"BAUDELIERS (CHEMIN DES)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"9";"3";"80"
"202100004740";"4";"DEWYN (RUE DU DOCTEUR)";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004741";"4";"PODIUM";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004742";"3";"FURNES";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"50"
"202100004743";"4";"AMERIQUE (CHAUSSEE D')";"0";"N/A";"3";"4";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004744";"3";"779B";"0";"N/A";"1";"2";"0";"1";"0";"1";"2";"";" -1";"1";"0";"1";"50"
"202100004745";"4";"KERSABIEC (RUE  DE )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"8";"1";"30"
"202100004746";"4";"THOMAS ( ET  IMP. ALBERT )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"30"
"202100004747";"3";"DIDEROT (BOULEVARD)";"0";"N/A";"1";"1";"0";"1";"0";"1";"1";"";" -1";"1";"0";"1";"30"
"202100004748";"4";"MYRON HERRICK (PLACE)";"0";"N/A";"2";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"6";"6";"30"
"202100004749";"3";"RD 323";"0";"N/A";"3";"4";"0";"1";"39";"750";"1";"";" -1";"2";"0";"1";"80"
"202100004750";"3";"GAULLE RUE CHARLES DE";"0";"N/A";"2";"2";"0";"1";"4";"730";"1";"";" -1";"2";"0";"4";"50"
"202100004751";"4";"CHAMBRE AUX DENIERS RUE ET CHEM";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004752";"4";"DUNANT RUE HENRI ET ROND POINT";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100004753";"4";"GAILLARD (AV. ET PONT DE)";"0";"N/A";"2";"2";"0";"2";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004754";"4";"BOILLOT (RUE A.)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100004755";"4";"MOUCHETIERE (RUE DE LA)";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004756";"4";"EIFFEL (AVENUE GUSTAVE)";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"5";"1";"50"
"202100004757";"4";"BERT (QUAI PAUL)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004758";"4";"DANIEL MAYER";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";" -1";"2";"9";"1";"50"
"202100004759";"4";"MAGINOT (AV. ANDRE)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004760";"4";"ARMORIQUE (BD D')";"0";"N/A";"2";"6";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"50"
"202100004761";"4";"GINGUENE";"0";"N/A";"1";"1";"2";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004762";"4";"VANEAU";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004763";"2";"RN157";"0";"N/A";"3";"4";"0";"1";"40";"0";"1";"";" -1";"2";"0";"1";"110"
"202100004764";"4";"CAYENNE (ROUTE DE)";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"2";"1";"50"
"202100004765";"4";"ABRIVADO (RUE DE L')";"0";"N/A";"2";"2";"3";"1";"(1)";"(1)";"1";"";" -1";"1";"4";"6";"50"
"202100004766";"4";"AVE VICTOR HUGO";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"5";"1";"50"
"202100004767";"4";"RUE JULES GUESDE";"0";"N/A";"1";"2";"2";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004768";"4";"RUE DE LACANAU CAUD";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004769";"4";"ARES (AVE D)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004770";"4";"AVE CARNOT";"0";"N/A";"3";"2";"0";"2";"(1)";"(1)";"2";"";" -1";"2";"0";"1";"50"
"202100004771";"1";"VA008493 LA CRABE A624 Sortie 2";"0";"N/A";"1";"3";"0";"1";"2";"493";"1";"";" -1";"2";"9";"1";"90"
"202100004772";"1";"31 A LES MINIMES  (PERIPH OUEST A620)";"0";"N/A";"1";"3";"0";"1";"3";"50";"1";"";" -1";"2";"0";"1";"90"
"202100004773";"4";"RUE ARNAUD VIDAL";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004774";"4";"CHE DE LESTANG";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"9";"1";"50"
"202100004775";"7";"D980";"0";"N/A";"3";"4";"0";"1";"0";"981";"1";"";" -1";"1";"0";"1";"90"
"202100004776";"3";"DOUARNENEZ ROUTE DE";"0";"N/A";"2";"2";"0";"1";"59";"400";"1";"";" -1";"2";"0";"1";"70"
"202100004777";"4";"BARBUSSE HENRI RUE";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004778";"4";"ROCHELLES (RUE DES)";"0";"N/A";"2";"1";"1";"1";"0";"0";"1";"";" -1";"2";"0";"1";"30"
"202100004779";"4";"CAPUCINS (AVENUE DES)";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"9";"1";"30"
"202100004780";"4";"CONCORDE (RUE)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"9";"8";"30"
"202100004781";"3";"TREPILLOT RUE DE";"0";"N/A";"2";"2";"0";"3";"11";"1250";"1";"";" -1";"2";"0";"1";"50"
"202100004782";"3";"SEPTIEME ARMEE AM. AVENUE";"0";"N/A";"2";"2";"0";"2";"31";"155";"1";"";" -1";"2";"0";"8";"50"
"202100004783";"3";"N/A";"0";"N/A";"2";"2";"0";"1";"11";"250";"3";"";" -1";"1";"0";"1";"50"
"202100004784";"4";"MARCEL RAULT";"0";"N/A";"2";"1";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004785";"3";"MONTALIVET (COURS)";"0";"N/A";"3";"2";"0";"1";"1";"0";"1";"";" -1";"2";"3";"1";"70"
"202100004786";"3";"MALON (RUE DE)";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"2";"6";"1";"50"
"202100004787";"2";"ECHANGEUR NÂ° 9 ( PORTE DE BRETAGNE )";"0";"N/A";"1";"4";"0";"1";"16";"450";"3";"";" -1";"2";"0";"1";"110"
"202100004788";"7";"RD 543";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"30"
"202100004789";"4";"DANIEL CASANOVA (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004790";"4";"Corniche John FitzgÃ©rald Kennedy";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004791";"4";"MORGIOU (chemin de )";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004792";"4";"RABATAU (BOULEVARD)";"0";"N/A";"2";"2";"0";"1";"0";"0";"2";"";" -1";"1";"2";"1";"50"
"202100004793";"3";"PONT VIEUX";"0";"N/A";"1";"1";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004794";"4";"JULES GUESDE (RUE)";"0";"N/A";" -1";"2";"0";"1";"0";"0";"2";"";" -1";"2";"0";"1";"50"
"202100004795";"3";"EGALITE (RUE DE L')";"0";"N/A";"2";"1";"0";"1";"0";"0";"3";"";" -1";"1";"9";"1";"50"
"202100004796";"4";"LOMBARDS (AVENUE)";"0";"N/A";" -1";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004797";"4";"CHARLES DE REFUGE (RUE)";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004798";"4";"PIERRE BROSSOLETTE (RUE)";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004799";"4";"MADELEINE (BD DE LA)";"0";"N/A";"3";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004800";"7";"N/A";"0";"N/A";"1";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"4";"50"
"202100004801";"4";"GRENOUILLERES (AV. DES)";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004802";"7";"DE GAULLE GENERAL AVENUE";"0";"N/A";" -1";"2";"0";"1";"1";"0";"1";"";" -1";"1";"0";"1";"50"
"202100004803";"4";"TUILIERES AVENUE DES";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"50"
"202100004804";"4";"PORTE MAILLOT";"0";"N/A";"1";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004805";"4";"PORTE DE CHAMPERRET";"0";"N/A";"1";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"70"
"202100004806";"4";"AVENUE DE LA PORTE D IVRY";"0";"N/A";"2";"4";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"2";"1";"30"
"202100004807";"4";"RUE BELGRAND";"0";"N/A";"2";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004808";"4";"AVENUE JEAN JAURES";"0";"N/A";"1";"0";"1";"1";"(1)";"(1)";"1";"";" -1";"1";" -1";"5";"50"
"202100004809";"4";"RUE ORDENER";"0";"N/A";"2";"3";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004810";"4";"RUE MARX DORMOY";"0";"N/A";"2";"3";"3";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"6";"30"
"202100004811";"4";"AVENUE NIEL";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004812";"4";"RUE DE VOUILLE";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"1";"0";"1";"30"
"202100004813";"4";"RUE JACQUES DESTREE";"0";"N/A";"2";"3";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004814";"4";"AVENUE DE LA PORTE D ITALIE";"0";"N/A";"2";"6";"3";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004815";"4";"AVENUE DAUMESNIL";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004816";"4";"AVENUE DE NOGENT";"0";"N/A";"2";"3";"1";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004817";"4";"RUE DES TROIS BORNES";"0";"N/A";"1";"1";"2";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004818";"4";"BOULEVARD DE MENILMONTANT";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004819";"4";"BOULEVARD DE STRASBOURG";"0";"N/A";"1";"0";"3";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"6";"30"
"202100004820";"4";"QUAI BRANLY";"0";"N/A";"2";"7";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004821";"4";"RUE DES FRANCS BOURGEOIS";"0";"N/A";"1";"1";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004822";"4";"RUE DE TREVISE";"0";"N/A";"1";"1";"1";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"30"
"202100004823";"3";"PARIS (AV DE)";"0";"N/A";"2";"2";"1";"1";"1";"0";"1";"";" -1";"2";"9";"1";"50"
"202100004824";"2";"PARIS (R DE)";"0";"N/A";"3";"4";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004825";"9";"COUSIN DE MERICOURT (AV)";"0";"N/A";"2";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004826";"3";"ARISTIDE BRIAND (AV)";"0";"N/A";"3";"6";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004827";"3";"CARNOT (AV)";"0";"N/A";"3";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004828";"3";"AV FLOUQUET ";"0";"N/A";"2";"2";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004829";"4";"CIMETIERE PARISIEN (AVENUE DU)";"0";"N/A";"1";"1";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100004830";"3";"PROGRES RUE DU";"0";"N/A";"2";"1";"0";"1";"1";"0";"1";"";" -1";"3";"0";"1";"50"
"202100004831";"3";"MITRY [CD115] (ROUTE DE)";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004832";"4";"DOCTEUR CLAUDE BERNARD (RUE DU)";"0";"N/A";"2";"2";"0";"1";"4";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004833";"3";"181";"0";"N/A";"3";"4";"0";"1";"0";"0";"3";"";" -1";"2";"3";"1";"50"
"202100004834";"3";"CLEMENCEAU GEORGES AVENUE NÂ° PAIR";"0";"N/A";"2";"5";"2";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004835";"3";"7";"0";"N/A";"1";"2";"0";"1";"0";"0";"1";"";" -1";"3";"0";"1";"70"
"202100004836";"3";"906";"0";"N/A";" -1";"2";"0";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004837";"3";"910";"0";"N/A";" -1";"0";"1";"1";"0";"0";"1";"";" -1";"2";"0";"1";"50"
"202100004838";"3";"50";"0";"N/A";"3";"6";"0";"1";"0";"0";"1";"";" -1";"1";"0";"1";"50"
"202100004839";"3";"991";" -1";"N/A";"2";"2";"0";"2";"16";"447";"2";"";" -1";"2";"0";"8";"30"
"202100004840";"3";"902";" -1";"D";"2";"2";"0";"2";"15";"858";"2";"";" -1";"2";"0";"1";"80"
"202100004841";"3";"955";" -1";"A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004842";"2";"21";"0";"N";"2";"2";"0";"1";"17";"200";"1";"";" -1";"2";"0";"1";"70"
"202100004843";"1";"84";" -1";"N/A";"3";"4";"0";"1";"261";"900";"1";"";" -1";"2";"0";"1";"130"
"202100004844";"3";"901";"0";"N/A";"2";"2";"0";"1";"3";"200";"1";"";" -1";"3";"0";"3";"80"
"202100004845";"3";"RD";"0";"N/A";"2";"1";"0";"1";"16";"500";"1";"";" -1";"2";"0";"1";"80"
"202100004846";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"1";"0";"1";"50"
"202100004847";"3";"126";"0";"N/A";"2";"2";"0";"1";"17";"725";"3";"";" -1";"2";"0";"8";"80"
"202100004848";"2";"40";"0";"T";"2";"2";"0";"2";"14";"375";"3";"";" -1";"1";"0";"1";"80"
"202100004849";"3";"6113";"0";"N/A";"3";"2";"0";"1";"73";"300";"1";"";" -1";"2";"0";"1";"80"
"202100004850";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";"4";"2";"0";"1";"80"
"202100004851";"3";"22";" -1";"N/A";"2";"2";"0";"1";"1";"500";"2";"";" -1";"2";"0";"3";"80"
"202100004852";"2";"6";" -1";"N/A";"2";"3";"0";"1";"80";"300";"1";"";"11,5";"2";"0";"1";"90"
"202100004853";"3";"N/A";" -1";"N/A";" -1";" -1";"0";"1";"(1)";"(1)";"1";"";"4";"2";"0";"8";"30"
"202100004854";"3";"31";"0";"D";"2";"2";"0";"2";"26";"60";"2";"";" -1";"2";"0";"3";"90"
"202100004855";"3";"300";" -1";"N/A";"2";"2";"0";"1";"4";"800";"1";"";" -1";"3";"0";"1";"80"
"202100004856";"3";"37";"0";"D";"2";"2";"0";"2";"53";"700";"4";"";"4";"2";"0";"1";"80"
"202100004857";"2";"176";" -1";"N/A";"3";"4";"0";"1";"24";"900";"1";"";" -1";"2";"0";"1";"110"
"202100004858";"3";"626B";" -1";"N/A";"2";"2";"0";"1";"22";"400";"3";"";" -1";"2";"0";"1";"80"
"202100004859";"3";"525";"0";"D";"2";"2";"0";"1";"13";"920";"1";"";" -1";"2";"0";"8";"70"
"202100004860";"4";"N/A";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"3";"";"4";"2";"0";"1";"70"
"202100004861";"3";"77";" -1";"N/A";"2";"2";"0";"1";"0";"750";"2";"";" -1";"2";"0";"3";"50"
"202100004862";"3";"1083";"0";"N/A";"2";"2";"0";"1";"62";"450";"1";"";"4";"2";"0";"1";"80"
"202100004863";"2";"57";"0";"N/A";"2";"2";"0";"1";"68";"180";"1";"";" -1";"2";"0";"1";"80"
"202100004864";"3";"979";"0";"D";"2";"2";"0";"1";"34";"600";"1";"";" -1";"2";"0";"8";"80"
"202100004865";"3";"958";" -1";"N/A";"2";"2";"0";"2";"15";"(1)";"1";"";" -1";"2";"0";"3";"50"
"202100004866";"3";"307";" -1";"N/A";"2";"2";"0";"2";"6";"100";"3";"";" -1";"2";"0";"1";"50"
"202100004867";"3";"21";"0";"N/A";" -1";"2";"0";"1";"8";"(1)";"2";"";" -1";"2";"0";"1";" -1"
"202100004868";"3";"163";"0";"D";"2";"2";"1";"1";"1";"800";"1";"";" -1";"2";"0";"8";"80"
"202100004869";"3";"140";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"3";"80"
"202100004870";"2";"21";"0";"N";"2";"2";"0";"1";"125";"800";"1";"";" -1";"1";"0";"1";"80"
"202100004871";"3";"307";" -1";"N/A";"3";"4";"0";"1";"14";"200";"1";"";" -1";"2";"0";"1";"90"
"202100004872";"1";"10";"0";"N/A";"3";"3";"0";"1";"60";"0";"1";"";"13,5";"2";"0";"3";"130"
"202100004873";"1";"13";"0";"A";"1";"2";"0";"4";"159";"500";"2";"";" -1";"7";"0";"1";"130"
"202100004874";"1";"13";"0";"N/A";"3";"4";"0";"1";"159";"500";"1";"";" -1";"7";"0";"3";"130"
"202100004875";"2";"4";"0";"N";"2";"2";"0";"1";"0";"366";"1";"";" -1";"1";"9";"1";"50"
"202100004876";"2";"2";"0";"A";"2";"2";"0";"1";"10";"500";"1";"";" -1";"1";"0";"1";"70"
"202100004877";"2";"RN1";" -1";"N/A";"2";"2";"0";"1";"52";"0";"2";"";" -1";"2";"0";"1";"70"
"202100004878";"2";"1";"0";"N/A";"2";"2";"0";"1";"49";"950";"2";"";"7";"1";"0";"1";"80"
"202100004879";"3";"650";"0";"D";"2";"2";"0";"1";"6";"500";"1";"";" -1";"2";"0";"1";"30"
"202100004880";"3";"7.3";"0";"N/A";"2";"2";"0";"1";"1";"100";"1";"";" -1";"2";"0";"3";"80"
"202100004881";"3";"av";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"1";"1";"30"
"202100004882";"3";"36";"2";"E";"2";"2";"0";"1";"0";"248";"2";"";" -1";"1";"0";"3";"50"
"202100004883";"3";"948";" -1";"D";"2";"2";"0";"1";"18";"440";"3";"";" -1";"1";"0";"3";"90"
"202100004884";"3";"572";"0";"N";"2";"2";"0";"1";"0";"500";"3";"";" -1";"1";"0";"1";" -1"
"202100004885";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"(1)";"3";"";"4";"2";"0";"3";"80"
"202100004886";"3";"1066";"0";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004887";"3";"416";"0";"N/A";"2";"2";"0";"2";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004888";"3";"643";"0";"D";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"50"
"202100004889";"4";"N/A";" -1";"N/A";"2";"2";"0";"2";"(1)";"822";"1";"";"4";"2";"0";"1";"70"
"202100004890";"3";"30";"0";"D";"2";"2";"0";"1";"22";"500";"3";"";" -1";"2";"0";"1";"50"
"202100004891";"3";"261";" -1";"N/A";"2";"2";"0";"1";"4";"150";"1";"";" -1";"1";"0";"1";"70"
"202100004892";"3";"700";" -1";"N/A";"2";"2";"0";"1";"(1)";"(1)";"1";"";" -1";"2";"0";"1";"80"
"202100004893";"7";"RD383   11.750 A 14.250";"0";"N/A";"3";"10";"0";"1";"13";"500";"1";"";" -1";"2";"0";"1";"70"
"202100004894";"2";"ROUTE NATIONALE 230";"0";"N/A";"1";"2";"0";"1";"43";"950";"2";"";" -1";"2";"3";"1";"50"
"202100004895";"1";"AUTOROUTE A5A";"0";"N/A";"3";"4";"0";"1";"1";"0";"1";"";" -1";"2";"0";"1";"110"
"202100004896";"2";"RN385";"0";"N/A";"1";"3";"0";"1";"58";"200";"1";"";" -1";"2";"0";"1";"90"
"202100004897";"1";"13";"0";"N/A";"1";"2";"0";"1";"2";"99";"3";"";" -1";"2";"0";"1";"70"
"202100004898";"1";"A13";"0";"N/A";"1";"3";"0";"3";"45";"400";"2";"";" -1";"2";"0";"1";"90"
"202100004899";"1";"AUTOROUTE A104";"0";"N/A";" -1";"3";"0";"1";"2";"900";"2";"";" -1";"2";"0";"1";"90"
