Num_Acc,id_vehicule,num_veh,place,catu,sexe,trajet,secu1,secu2,secu3,locp,actp,etatp,year_acc,victim_age,senc,catv,obs,obsm,choc,manv,motor,occutc,catr,voie,v1,v2,circ,nbv,vosp,prof,pr,pr1,plan,lartpc,larrout,surf,infra,situ,vma,jour,mois,an,hrmn,lum,dep,com,agg_,int,atm,col,adr,lat,long,hour,nb_victim,nb_vehicules
202100025983,155Â 236,A01,1,1,1,5,2,8,-1,-1, -1,-1,2021,25.0,1,1,6,0,1,14,1,,4,HERVE (BD GAETAN),0,,2,2,0,1,(1),(1),2,, -1,1,0,1,30,31,7,2021,11:45,1,35,35238,2,1,0,6,HERVE (BD GAETAN),48.091186,-1.664811,11,1,1
202100026376,154Â 547,B01,4,2,2,9,8,-1,-1,0,0,-1,2021,20.0,1,2,0,2,6,21,1,,3,779,-1,,2,2,0,1,57,500,1,, -1,1,0,1,90,29,7,2021,16:00,1,3,3063,1,3,0,5,D779,46.475563,3.966349,16,5,3
202100020465,165Â 054,B01,1,1,1,4,8,0,-1,-1, -1,-1,2021,35.0,2,0,0,2,8,16,0,,4,SOLFERINO RUE NÂ°2 - 108,0,,2,2,0,1,(1),(1),3,, -1,1,5,1,30,18,5,2021,14:40,1,59,59350,2,3,0,3,SOLFERINO RUE NÂ°2 - 108,50.63358,3.05033,14,2,2
202100056494,100Â 919,B01,2,2,1,5,1,-1,-1,-1,0,-1,2021,33.0,1,2,0,2,6,2,1,,2,184,0,,3,4,0,1,2,799,2,, -1,1,0,1,70,1,1,2021,14:30,1,95,95572,1,1,0,2,RN 184,49.03295,2.10899,14,3,2
202100013968,176Â 732,B01,2,2,2,5,1,0,-1,-1, -1,-1,2021,63.0,2,2,9,0,6,1,1,,2,RN 118,0,,1,2,0,1,8,250,1,, -1,1,9,1,110,11,10,2021,10:45,1,91,91534,1,1,0,2,RN 118,48.72261,2.16834,10,3,2
202100027926,151Â 790,B01,1,1,1,0,0,-1,-1,-1, -1,-1,2021,24.0,1,1,0,2,1,1,5,,4,,0,,2,3,2,1,(1),(1),1,, -1,1,0,1,50,20,7,2021,09:00,1,33,33281,2,2,0,3,Avenue de lâYser,44.84205,-0.66069,9,2,2
202100014545,175Â 703,A01,10,3,1,1,0,-1,-1,1,3,1,2021,56.0,1,5,0,1,7,1,1,,4,LORY LES BAS (RUE),0,,2,2,0,1,0,0,1,, -1,1,0,1,30,6,10,2021,07:15,1,974,97411,2,1,0,6,LORY LES BAS (RUE),-20.8895273216,55.4821443556,7,2,1
202100009985,183Â 854,C01,1,1,1,4,8,0,-1,-1, -1,-1,2021,23.0,2,5,0,2,4,2,1,,1,A507 sens Aubagne- Marseille,0,,1,2,0,1,0,300,1,, -1,1,0,1,70,28,10,2021,08:05,2,13,13055,1,1,0,4,A507 sens Aubagne- Marseille,43.34537,5.37417,8,3,3
202100051229,110Â 108,A01,1,1,1,1,1,-1,-1,0,0,-1,2021,59.0,0,4,0,0,5,0,0,,3,46,0,,2,1,0,1,(1),(1),1,, -1,5,0,1,80,9,2,2021,22:00,3,50,50090,1,1,1,7,La Belaisiere St-symphorie (Saint-Symphorien-des-Monts),48.552289,-0.970252,22,1,1
202100052618,107Â 671,B01,1,1,1,4,0,-1,-1,0,0,-1,2021,34.0,1,1,0,2,1,1,5,,3,954,-1,,2,2,0,1,30,650,1,, -1,1,0,1,30,1,2,2021,16:25,1,21,21663,2,7,0,3,Avenue de la Gare,47.542917,4.460294,16,2,2
202100012274,179Â 787,A01,10,3,2,0,0,-1,-1,4,3,1,2021,30.0,1,1,0,1,1,1,1,,3,913,0,,2,2,0,1,0,0,1,, -1,1,0,1,50,19,10,2021,19:00,2,92,92050,2,2,0,6,JOFFRE MARECHAL AVENUE DU,48.8854114202,2.1960194651,19,2,1
202100024673,157Â 548,B01,2,2,1,5,1,-1,-1,0,0,-1,2021,36.0,3,2,0,2,3,1,1,,4,,-1,,2,1,0,1,(1),(1),1,,3,1,0,1,80,7,8,2021,17:35,1,37,37270,1,2,0,3,Rue de la Meslerie,47.4414315292,0.8443662375,17,5,2
202100034321,140Â 385,B01,1,1,1,1,2,0,-1,-1, -1,-1,2021,35.0,1,1,0,2,8,2,5,,3,PARIS (R DE),0,,2,2,2,1,0,375,1,, -1,1,0,1,30,15,6,2021,09:30,1,94,94018,2,1,0,3,PARIS (R DE),48.82804,2.40351,9,2,2
202100008654,186Â 276,B01,2,2,2,0,0,-1,-1,0,0,-1,2021,25.0,1,2,0,2,1,1,1,,3,3,-1,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,11,11,2021,22:30,5,988,98804,2,2,0,1,RPN3/VU3 Village de CANALA,-21.5187984296,165.9648227692,22,6,2
202100006014,191Â 044,A01,1,1,2,1,1,8,-1,-1, -1,-1,2021,43.0,1,2,0,2,4,26,1,,3,907,0,,2,3,0,2,0,0,1,, -1,1,0,1,50,26,11,2021,09:40,1,92,92076,2,1,0,2,REPUBLIQUE,48.8370167774,2.1481302381,9,2,2
202100038260,133Â 259,B01,1,1,2,5,2,-1,-1,0,0,-1,2021,70.0,3,1,0,2,3,1,5,,3,,-1,,2,2,-1,1,30,857,1,, -1,1,0,1,50,26,5,2021,10:45,1,65,65447,2,3,0,3,Rue Lestrade,43.184351,0.242777,10,2,2
202100035437,138Â 372,A01,1,1,1,0,1,0,-1,-1, -1,-1,2021,34.0,1,2,6,0,1,1,1,,1,AUTOROUTE A104,0,,3,6,0,1,6,699,1,, -1,1,0,1,110,10,6,2021,02:15,3,93,93073,1,1,0,6,AUTOROUTE A104,48.96838,2.56561,2,1,1
202100033357,142Â 143,A01,10,3,2,9,8,8,-1,3,3,1,2021,10.0,2,2,0,1,3,26,1,,4,,0,,2,2,0,1,0,0,1,, -1,1,8,1,30,14,6,2021,13:20,1,30,30007,2,1,0,6,Route du Pont de Grabieux,44.14152,4.08866,13,3,1
202100029831,148Â 467,A01,10,3,1,4,0,-1,-1,5,9,1,2021,65.0,3,4,9,1,2,1,1,,4,RUE D HAUTEVILLE,0,,1,1,0,1,(1),(1),1,, -1,1,0,4,30,9,7,2021,10:45,1,75,75110,2,2,0,6,RUE D HAUTEVILLE,48.873824,2.350516,10,2,1
202100046284,119Â 047,B01,1,1,2,5,8,-1,-1,0,0,-1,2021,74.0,3,2,0,2,3,15,1,,3,104,-1,,2,2,0,1,7,310,1,, -1,1,0,1,80,29,3,2021,10:30,1,64,64153,1,3,0,3,RD 104,43.513094,-0.194401,10,3,2
202100028410,150Â 932,B01,1,1,1,5,1,-1,-1,0,0,-1,2021,49.0,1,2,0,2,3,1,1,,2,30,-1,,2,2,0,2,22,100,3,, -1,1,0,1,30,18,7,2021,17:50,1,202,202134,2,1,1,1,T30,42.627072,8.927298,17,4,2
202100048575,114Â 926,A01,10,3,1,3,0,-1,-1,3,3,1,2021,65.0,2,5,0,1,2,16,1,,4,RUE SAINT MARTIN,0,,1,1,0,1,(1),(1),3,, -1,1,0,1,50,10,3,2021,11:15,1,75,75103,2,2,0,6,RUE SAINT MARTIN,48.861666,2.351668,11,2,1
202100049948,112Â 466,B01,2,2,2,5,8,-1,-1,0,0,-1,2021,58.0,2,2,0,2,1,1,1,,3,989,0,D,2,2,0,1,24,300,4,, -1,1,0,1,80,27,2,2021,11:00,1,8,8302,1,4,0,1,D989,49.921167,4.773345,11,3,2
202100003791,194Â 980,B01,1,1,1,0,2,6,-1,0,0,-1,2021,35.0,3,1,0,2,1,1,1,,4,5,-1,,2,2,0,2,(1),(1),1,, -1,1,5,1,50,11,12,2021,15:55,1,34,34341,2,3,1,3,Route de Poussan,43.500262,3.612383,15,2,2
202100045828,119Â 836,B01,1,1,1,2,0,-1,-1,0,0,-1,2021,13.0,1,1,0,2,1,25,5,,3,,-1,,-1,2,0,1,21,600,1,, -1,1,0,4,-1,29,3,2021,08:26,1,95,95313,2,1,0,3,44 Avenue de Paris,49.1105297744,2.2252072624,8,2,2
202100054439,104Â 450,A01,10,3,1,5,0,-1,-1,5,3,1,2021,75.0,2,2,0,1,0,16,1,,4,ALSACE LORRAINE RUE,0,,1,1,0,1,(1),(1),1,, -1,1,9,4,50,19,1,2021,09:40,2,42,42207,2,7,0,6,Rue Alsace Lorraine,45.47491,4.50693,9,2,1
202100018639,168Â 322,B01,1,1,1,1,2,6,-1,0,0,-1,2021,41.0,2,1,0,2,1,1,1,,4,,-1,,3,2,0,1,11,(1),1,,4,2,0,1,30,16,9,2021,07:15,2,83,83054,2,2,1,3,avenue du gÃ©nÃ©ral de gaulle et rue de la gare,43.16648,6.048129,7,2,2
202100055557,102Â 549,A01,1,1,1,5,2,8,-1,-1, -1,-1,2021,77.0,1,1,5,0,1,19,1,,4,BASSIN NÂ°6 (ROUTE DU),0,,2,2,0,1,0,0,1,, -1,1,0,1,50,10,1,2021,13:50,1,92,92036,2,1,0,6,BASSIN NÂ°6 (ROUTE DU),48.948245339,2.2822008218,13,1,1
202100017086,171Â 089,Y01,1,1,1,5,0,-1,-1,0,0,-1,2021,6.0,3,1,0,2,1,19,5,,4,PAUL DEROULEDE (R),0,,1,1,0,1,1,0,1,, -1,1,0,1,30,24,9,2021,13:30,1,94,94068,2,1,0,1,PAUL DEROULEDE (R),48.78906,2.4821,13,2,2
202100044997,121Â 297,A01,1,1,2,0,1,-1,-1,0,0,-1,2021,20.0,1,2,0,0,9,0,1,,3,93,0,D,2,2,0,1,3,0,1,, -1,1,0,1,-1,6,4,2021,15:35,1,80,80591,1,1,0,7,D93,49.969741,1.776583,15,1,1
202100003661,195Â 210,A01,1,1,1,1,1,0,-1,-1, -1,-1,2021,46.0,2,2,8,0,1,13,1,,2,LORIENT (DE),0,,3,4,0,1,2,200,1,, -1,2,0,8,50,9,12,2021,23:10,5,35,35238,2,1,1,6,LORIENT (DE),48.106957,-1.725625,23,1,1
202100001139,199Â 735,A01,1,1,2,1,1,8,-1,-1, -1,-1,2021,25.0,1,2,4,0,1,1,1,,2,RN12,0,,3,3,0,1,25,500,1,, -1,2,0,1,90,28,12,2021,14:20,1,78,78297,1,1,1,6,RN12,48.788147,2.066739,14,1,1
202100039905,130Â 261,B01,1,1,1,5,1,8,-1,-1, -1,-1,2021,51.0,1,2,15,2,1,1,1,,4,DALY (RUE ARNOLD),0,,2,2,2,1,0,0,1,, -1,1,5,1,50,15,5,2021,06:00,1,988,98818,2,2,0,1,DALY (RUE ARNOLD),-22.26828,166.47266,6,5,2
202100053634,105Â 857,B01,10,3,2,1,0,-1,-1,3,3,1,2021,56.0,2,5,0,1,4,2,1,,4,ANDRE BOLLIER (R),0,,1,1,0,1,0,0,1,, -1,1,0,1,30,25,1,2021,13:45,1,94,94068,2,1,0,4,ANDRE BOLLIER (R),48.8037,2.4746,13,3,2
202100022182,161Â 993,A01,1,1,1,5,1,9,-1,0,0,-1,2021,21.0,2,2,0,2,1,13,1,,2,20,0,,2,2,0,2,108,500,1,, -1,1,0,1,80,29,8,2021,10:45,1,202,202337,1,1,0,4,T20,42.472249,9.222656,10,7,4
202100029016,149Â 865,B01,1,1,1,5,1,-1,-1,0,0,-1,2021,19.0,1,5,0,2,1,0,1,,3,7,0,D,2,2,0,2,51,241,1,, -1,1,0,1,80,15,7,2021,05:09,3,76,76120,1,2,0,2,Route de Mathonville,49.60345031,1.39565614,5,2,2
202100004134,194Â 352,A01,10,3,2,0,0,-1,-1,-1, -1,-1,2021,32.0,1,2,14,0,3,14,0,,3,CONVENTION (RUE DE LA),0,,-1,2,0,1,0,1,1,, -1,2,0,1,50,7,12,2021,19:40,5,93,93027,2,1,1,6,CONVENTION (RUE DE LA),48.9278121271,2.3912489403,19,2,1
202100007286,188Â 724,B01,1,1,2,5,1,7,-1,0,0,-1,2021,73.0,3,2,0,2,1,1,1,,4,NORMANDIE (BOULEVARD DE),0,,3,2,0,1,(1),(1),3,, -1,1,0,1,50,18,11,2021,17:53,3,27,27229,2,1,0,2,NORMANDIE (BOULEVARD DE),49.0187,1.14138,17,2,2
202100036333,136Â 749,A01,1,1,1,5,2,6,9,0,0,-1,2021,26.0,2,1,16,0,1,1,1,,3,906,-1,,2,2,0,1,48,0,3,, -1,1,0,3,80,6,6,2021,14:55,1,48,48086,1,1,0,7,D906,44.627603,3.892164,14,1,1
202100052267,108Â 281,A01,1,1,1,9,1,9,-1,0,0,-1,2021,28.0,0,2,8,2,0,17,1,,2,N31,-1,,2,2,0,1,5,700,1,, -1,1,0,1,70,8,2,2021,14:08,1,60,60187,2,2,0,3,n31,49.444294,1.829224,14,2,2
202100009273,185Â 123,A01,1,1,1,0,8,0,-1,-1, -1,-1,2021,16.0,1,1,0,2,7,1,5,,4,CROIX BLANCHE (RUE DE LA ),0,,2,4,0,1,(1),(1),1,, -1,1,0,1,50,5,11,2021,17:26,2,10,10333,2,2,0,3,CROIX BLANCHE (RUE DE LA ),48.27619,4.05639,17,2,2
202100052538,107Â 809,B01,1,1,1,4,2,8,-1,0,0,-1,2021,29.0,1,1,0,2,7,0,1,,4,CARMES (RUE DES),0,,4,2,0,2,(1),(1),1,, -1,1,0,1,30,4,2,2021,00:05,5,54,54395,2,3,0,3,CARMES (RUE DES),48.6924880643,6.1798384465,0,2,2
202100039729,130Â 564,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,35.0,0,1,0,2,8,1,1,,3,REPUBLIQUE (AVENUE),0,,1,2,0,1,0,1,1,, -1,1,0,1,50,16,5,2021,09:50,1,93,93031,2,9,0,3,Avenue de la RÃ©publique,48.949551,2.330477,9,2,2
202100053619,105Â 879,A01,10,3,2,3,0,-1,-1,5,9,1,2021,86.0,3,2,0,1,0,0,1,,9,BD EMILE COMBES,0,,-1,0,0,1,(1),(1),1,, -1,1,9,8,50,26,1,2021,16:45,1,13,13004,2,9,0,6,BD EMILE COMBES,43.678278,4.633733,16,2,1
202100012090,180Â 105,A01,2,2,1,5,0,-1,-1,0,0,-1,2021,11.0,3,6,0,2,3,9,1,,4,3,0,,2,2,0,1,(1),(1),1,,4,1,0,1,50,20,10,2021,12:30,1,87,87191,2,3,0,3,Rue Mozart,45.77678,1.085887,12,3,2
202100027100,153Â 272,A01,10,3,2,5,0,-1,-1,4,3,1,2021,71.0,2,5,0,1,2,1,1,,2,1,-1,,2,1,0,2,43,0,1,,3,1,0,1,50,24,7,2021,19:00,5,972,97214,2,1,0,6,N1,14.831642,-61.045521,19,2,1
202100007397,188Â 536,A01,1,1,2,5,1,-1,-1,0,0,-1,2021,37.0,2,2,13,0,2,1,1,,3,31,0,,2,2,0,1,8,800,1,, -1,1,0,3,80,19,11,2021,23:00,3,14,14590,1,1,0,6,D31,49.122625,-0.795044,23,1,1
202100002394,197Â 498,A01,1,1,1,3,8,-1,-1,0,0,-1,2021,67.0,1,2,0,4,7,23,1,,4,BOUCHAYE (RUE AIME),0,,2,2,0,1,(1),(1),1,, -1,1,4,1,50,17,12,2021,10:47,1,65,65417,2,8,0,3,BOUCHAYE (RUE AIME),43.21879,0.103129,10,2,2
202100053715,105Â 720,B01,1,1,1,0,1,0,-1,-1, -1,-1,2021,40.0,1,2,0,2,1,1,1,,3,DE LATTRE DE TASSIGNY (BLD DU MARECHAL),0,,2,2,1,1,1,0,1,, -1,1,0,1,50,25,1,2021,12:55,1,71,71306,2,3,0,3,DE LATTRE DE TASSIGNY (BLD DU MARECHAL),46.67361,4.38033,12,2,2
202100008828,185Â 961,A01,1,1,1,1,2,6,-1,-1, -1,-1,2021,31.0,2,1,0,2,1,1,1,,1,AUTOROUTE A6,0,,1,3,0,1,25,799,1,, -1,2,0,1,110,9,11,2021,07:30,2,91,91521,1,1,1,2,AUTOROUTE A6,48.632469,2.405723,7,2,2
202100036771,135Â 980,A01,1,1,1,4,2,0,-1,-1, -1,-1,2021,30.0,3,1,0,2,2,11,0,,4,AYEN (D'),0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,2,6,2021,21:30,2,78,78551,2,3,0,3,AYEN (D'),48.901378,2.087527,21,2,2
202100013486,177Â 629,B01,1,1,1,1,2,6,-1,-1,0,-1,2021,43.0,1,1,0,2,7,17,1,,3,CROIX BLANCHE   ROUTE DE LA,0,,2,1,0,2,3,100,1,, -1,1,0,1,50,13,10,2021,08:25,2,95,95014,2,1,0,3,CROIX BLANCHE   ROUTE DE LA,49.00783,2.29839,8,2,2
202100045313,120Â 734,A01,1,1,1,5,2,-1,-1,0,0,-1,2021,18.0,2,1,13,0,2,0,1,,3,888,0,,2,2,0,1,0,200,2,, -1,1,0,3,90,4,4,2021,07:30,2,48,48099,1,1,0,6,Route DÃ©partementale 888,44.491194,3.24727,7,1,1
202100038190,133Â 381,A01,10,3,1,9,0,-1,-1,8,9,1,2021,22.0,3,5,0,1,2,26,1,,4,RUE ARNAUD VIDAL,0,,1,0,0,2,0,0,2,, -1,1,9,8,15,26,5,2021,05:55,2,31,31555,2,1,0,6,RUE ARNAUD VIDAL,43.60809,1.45293,5,2,1
202100015771,173Â 477,A01,1,1,2,0,1,0,-1,-1, -1,-1,2021,51.0,1,2,0,2,1,26,1,,3,REPUBLIQUE (AVE DE LA ) 43/106 =>,0,,2,2,0,1,0,0,1,, -1,1,0,1,50,1,10,2021,09:30,1,93,93001,2,1,0,3,REPUBLIQUE (AVE DE LA ) 43/106 =>,48.908414,2.387489,9,2,2
202100015608,173Â 778,A01,10,3,2,2,0,-1,-1,3,3,1,2021,15.0,0,2,0,1,2,9,1,,4,QUEBEC (AVENUE),0,,-1,1,0,1,(1),(1),3,, -1,1,5,1,30,30,9,2021,10:50,1,17,17306,2,1,0,6,QUEBEC (AVENUE),45.63273,-1.01894,10,2,1
202100048133,115Â 707,A01,1,1,1,0,1,0,-1,-1, -1,-1,2021,31.0,2,2,2,0,7,1,1,,7,RD 700,0,,2,2,0,1,(1),(1),1,, -1,2,5,8,80,13,3,2021,23:35,5,59,59367,1,1,0,6,RD 700,50.6660010331,3.2219915092,23,1,1
202100008767,186Â 067,A01,2,2,1,0,1,-1,-1,-1, -1,-1,2021,47.0,3,2,0,2,2,15,1,,4,BERGER (RUE GILBERT),0,,2,2,0,1,111,0,1,, -1,1,0,1,50,9,11,2021,10:10,1,93,93073,2,3,0,3,BERGER (RUE GILBERT),48.9506548582,2.5801885128,10,3,2
202100036659,136Â 185,A01,10,3,1,0,0,-1,-1,1,3,1,2021,27.0,1,1,0,1,2,2,1,,3,"""LANDY RD 20, NR IMPAIRS 1 A 144""",0,,2,2,0,1,0,1,1,, -1,1,0,1,50,3,6,2021,07:15,1,93,93066,2,1,0,3,Rue du Landy,48.915328,2.354195,7,3,2
202100002434,197Â 421,B01,1,1,1,4,2,6,-1,0,0,-1,2021,31.0,2,1,0,2,8,1,1,,4,SAINT JEAN (RUE (DE 33 ET + ET 38 ET +),0,,2,2,0,1,1,0,1,, -1,1,0,1,50,16,12,2021,22:20,5,14,14118,2,2,0,3,SAINT JEAN (RUE (DE 33 ET + ET 38 ET +),49.18015,-0.35825,22,2,2
202100040074,129Â 964,B01,1,1,1,5,2,0,-1,-1, -1,-1,2021,38.0,1,1,0,2,1,1,5,,3,STRASBOURG (BD DE),0,,2,3,1,2,1,0,1,, -1,1,0,1,50,12,5,2021,13:30,1,94,94052,2,1,0,3,Boulevard de Strasbourg,48.845107,2.488953,13,2,2
202100024131,158Â 525,A01,1,1,2,1,1,5,-1,-1, -1,-1,2021,24.0,2,2,14,0,9,21,1,,3,ANDUZE (VIEILLE ROUTE D'),0,,2,2,0,1,1,500,1,, -1,1,0,1,50,14,8,2021,18:25,1,30,30007,1,1,0,7,ANDUZE (VIEILLE ROUTE D'),44.09716,4.06857,18,1,1
202100053434,106Â 203,B01,2,2,1,4,1,0,-1,-1, -1,-1,2021,36.0,1,5,0,2,4,23,1,,4,BEL AIR (BOULEVARD DE),0,,3,4,0,1,0,0,1,, -1,1,5,1,50,26,1,2021,09:28,1,87,87085,2,1,0,2,BEL AIR (BOULEVARD DE),45.81987,1.24953,9,3,2
202100034622,139Â 829,A01,4,2,2,0,3,0,-1,-1, -1,-1,2021,1.0,1,2,0,2,3,1,6,,3,STALINGRAD - CAR DES TROIS COMMUNES (BD,0,,4,6,0,1,0,1,1,, -1,1,5,1,50,13,6,2021,19:30,1,94,94073,2,2,0,3,STALINGRAD - CAR DES TROIS COMMUNES (BD,48.77338,2.39947,19,4,2
202100055396,102Â 828,B01,1,1,1,0,8,-1,-1,0,0,-1,2021,28.0,2,2,0,2,1,1,1,,3,D46,0,,2,2,0,1,19,(1),1,, -1,2,0,1,90,12,1,2021,12:10,1,3,3204,1,1,0,4,Route de la Batelliere,46.3189846411,3.347961026,12,3,3
202100027853,151Â 931,A01,10,3,1,0,0,-1,-1,1,B,1,2021,80.0,1,2,0,1,2,16,1,,3,,0,,2,2,0,1,25,970,1,,4,1,0,1,30,2,7,2021,08:45,1,38,38298,2,3,0,6,Avenue Jules Ferry,45.369017,4.798284,8,2,1
202100007889,187Â 639,B01,1,1,2,1,1,-1,-1,0,0,-1,2021,51.0,2,2,0,2,1,1,1,,3,,-1,,2,2,0,1,(1),(1),1,,5,1,0,5,70,13,11,2021,19:09,5,1,1033,2,1,0,1,Avenue MarÃ©chal Leclerc (Bellegarde-sur-Valserine),46.113683,5.807734,19,2,2
202100031596,145Â 278,A01,1,1,2,1,2,6,-1,0,0,-1,2021,29.0,3,1,0,0,0,1,1,,4,BOULEVARD PONIATOWSKI,0,,3,2,0,1,(1),(1),1,, -1,2,0,1,50,29,6,2021,09:40,1,75,75112,2,1,1,7,BOULEVARD PONIATOWSKI,48.83073,2.394763,9,1,1
202100018208,169Â 061,B01,1,1,1,0,2,0,-1,-1, -1,-1,2021,39.0,1,1,0,2,1,3,1,,1,AUTOROUTE A6,0,,3,3,0,2,18,0,1,, -1,1,0,1,70,18,9,2021,15:35,1,91,91434,1,1,0,2,AUTOROUTE A6,48.66987,2.34919,15,2,2
202100033690,141Â 542,A01,10,3,2,0,0,-1,-1,3,3,1,2021,41.0,2,1,0,1,1,13,1,,4,,0,,1,0,2,1,0,0,1,, -1,1,0,5,50,18,6,2021,15:15,1,92,92002,2,1,0,6,VELPEAU (RUE),48.7547850119,2.301228717,15,3,2
202100004437,193Â 832,A01,9,2,1,5,1,-1,-1,0,0,-1,2021,13.0,2,2,0,2,8,0,2,,7,113,0,A,2,2,0,2,0,650,1,, -1,2,0,1,80,4,12,2021,18:20,3,57,57552,1,1,1,3,D113A,49.063097,6.179509,18,4,2
202100000800,200Â 287,A01,1,1,1,5,8,-1,-1,0,0,-1,2021,29.0,1,2,14,0,5,14,1,,3,D 936,0,,2,2,0,2,(1),(1),1,, -1,1,5,8,50,31,12,2021,23:50,5,80,80013,2,6,0,6,Place du 8 Mai 1945,49.967074,1.941817,23,2,1
202100032285,144Â 051,A01,1,1,1,0,8,-1,-1,-1, -1,-1,2021,14.0,3,1,0,2,1,1,1,,4,RTE DE TOULOUSE,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,25,6,2021,18:55,1,33,33550,2,1,0,2,Route de Toulouse,44.78349,-0.56615,18,2,2
202100003035,196Â 357,A01,1,1,1,5,1,-1,-1,-1, -1,-1,2021,41.0,2,2,0,2,1,2,1,,2,RN346   38.960 A 40.883,0,,3,4,0,1,40,250,1,, -1,1,0,1,90,13,12,2021,18:20,3,69,69290,1,1,0,4,EST (ROC),45.71043,4.96818,18,4,3
202100042294,126Â 025,B01,1,1,2,0,2,6,-1,-1, -1,-1,2021,28.0,2,1,0,2,3,1,1,,4,GRAVILLE (BD DE),0,,2,4,2,2,0,0,3,, -1,1,2,1,50,26,4,2021,19:45,1,76,76351,2,1,0,1,GRAVILLE (BD DE),49.49801,0.14684,19,2,2
202100014752,175Â 342,A01,10,3,2,0,0,-1,-1,1,9,1,2021,59.0,3,2,0,1,4,20,1,,5,MACHARD (RUE JULES),0,,-1,1,0,1,(1),(1),1,, -1,1,0,8,50,20,3,2021,11:25,1,39,39198,2,1,0,6,14 Rue Jules Machard,47.09489,5.48429,11,2,1
202100042263,126Â 085,A01,1,1,1,0,1,-1,-1,0,0,-1,2021,52.0,2,5,3,0,1,26,1,,3,51,-1,A,2,2,0,3,3,125,3,, -1,1,0,4,50,29,4,2021,10:10,1,38,38064,2,1,0,6,Rue de la Gare,45.5622,5.37745,10,1,1
202100053361,106Â 340,A01,1,1,2,0,1,0,-1,-1, -1,-1,2021,61.0,0,2,0,-1,2,9,1,,4,ROMAIN ROLLAND (ALLEE),0,,-1,1,3,1,0,0,1,, -1,1,4,6,50,28,1,2021,18:12,5,93,93014,2,2,0,3,ROMAIN ROLLAND (ALLEE),48.90464,2.55099,18,2,2
202100025101,156Â 786,A01,1,1,1,0,2,6,-1,-1, -1,-1,2021,27.0,2,1,12,0,1,1,1,,2,RN02,0,,2,2,0,1,(1),(1),1,, -1,1,0,1,50,7,8,2021,19:49,5,974,97416,2,1,0,6,RN02,-21.3298,55.4722,19,1,1
202100033402,142Â 060,A01,1,1,2,9,8,0,-1,-1, -1,-1,2021,24.0,1,2,2,0,1,26,1,,4,QUANTINIERE LIEU DIT,0,,2,2,0,1,1,0,1,, -1,1,0,1,50,19,6,2021,22:44,5,49,49353,2,1,0,6,QUANTINIERE LIEU DIT,47.45604,-0.472376,22,2,1
202100022908,160Â 675,B01,1,1,1,5,2,0,-1,-1, -1,-1,2021,59.0,2,1,0,2,1,1,0,,3,DESMOULINS ( Rue Camille ),0,,2,2,0,1,5,0,3,, -1,1,0,1,50,21,8,2021,10:15,1,62,62643,2,1,0,2,DESMOULINS ( Rue Camille ),50.699409,1.608227,10,2,2
202100029231,149Â 509,A01,1,1,1,5,2,6,-1,0,0,-1,2021,15.0,3,1,0,2,1,1,1,,4,,0,,2,1,0,1,(1),(1),1,,3,1,0,1,50,12,7,2021,15:00,1,67,67233,2,3,0,3,Rue de Huttenheim,48.374899,7.569339,15,2,2
202100028033,151Â 606,A01,1,1,1,5,2,6,-1,0,0,-1,2021,17.0,3,1,13,0,1,1,1,,4,,0,,2,1,0,1,0,0,2,,3,1,0,3,80,20,7,2021,03:00,3,53,53175,1,1,0,7,La Picouillere,48.015266,-0.677794,3,1,1
202100008594,186Â 370,A01,10,3,1,5,0,-1,-1,1,3,1,2021,86.0,1,1,0,1,1,1,1,,4,BOULEVARD DE LA VILLETTE,0,,1,2,1,1,(1),(1),1,, -1,1,0,1,30,10,11,2021,10:50,1,75,75119,2,1,0,6,BOULEVARD DE LA VILLETTE,48.88442,2.365775,10,2,1
202100035669,137Â 955,A01,10,3,1,0,8,-1,-1,3,3,1,2021,46.0,2,2,0,1,1,1,0,,4,,0,,1,1,1,1,(1),(1),1,, -1,1,0,1,50,8,6,2021,08:10,1,69,69386,2,1,0,6,TETE D'OR (DE LA) (R),45.7674057105,4.8527190685,8,2,1
202100000570,200Â 683,B01,1,1,1,5,2,8,-1,-1, -1,-1,2021,27.0,1,1,0,2,1,1,1,,7,ANDRE BARDON (rue),0,,3,3,0,1,0,0,1,, -1,1,0,1,50,11,11,2021,19:05,2,13,13210,2,2,0,3,ANDRE BARDON (rue),43.2816,5.42703,19,2,2
202100007766,187Â 877,B01,1,1,2,4,1,0,-1,-1, -1,-1,2021,29.0,1,2,0,2,4,2,1,,2,RN520,0,,2,2,0,1,1,160,1,, -1,2,0,1,90,15,11,2021,17:50,1,87,87085,1,1,1,4,RN520,45.89082,1.27757,17,3,3
202100010850,182Â 331,A01,1,1,1,1,2,6,-1,0,0,-1,2021,17.0,1,1,0,2,1,19,1,,2,BONAPARTE CHARLES  BD,0,,3,5,0,1,(1),(1),1,, -1,1,0,1,50,26,10,2021,07:00,5,201,201004,2,3,0,3,BONAPARTE CHARLES  BD,41.9339735523,8.7525018454,7,2,2
