place,catu,sexe,secu1,year_acc,victim_age,catv,obsm,motor,catr,circ,surf,situ,vma,jour,mois,lum,dep,com,agg_,int,atm,col,lat,long,hour,nb_victim,nb_vehicules
1,1,2,1.0,2021,33.0,2.0,0.0,1.0,3,2.0,1.0,8.0,80.0,8,12,1,77,77079,1,1,0.0,7.0,48.4199,2.81397,17,2,2
1,1,1,8.0,2021,22.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,3,3,1,13,13001,2,2,0.0,2.0,43.518580905,5.4338918968,12,2,2
4,2,2,1.0,2021,11.0,2.0,2.0,1.0,1,3.0,2.0,1.0,90.0,19,2,1,93,93078,1,1,1.0,2.0,48.95851,2.5269,13,3,2
1,1,1,2.0,2021,28.0,1.0,2.0,3.0,4,1.0,2.0,1.0,30.0,12,3,5,75,75120,2,2,0.0,3.0,48.855247,2.401472,20,2,2
1,1,1,2.0,2021,13.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,7,7,1,69,69047,1,2,0.0,3.0,45.905714,4.660826,12,2,2
2,2,2,1.0,2021,76.0,2.0,2.0,1.0,4,2.0,2.0,8.0,30.0,24,6,1,54,54547,2,1,0.0,3.0,48.65522,6.18557,11,3,2
1,1,2,1.0,2021,73.0,2.0,0.0,1.0,3,2.0,1.0,4.0,50.0,19,8,1,80,80094,2,1,0.0,7.0,49.80958,2.462536,16,1,1
10,3,2,8.0,2021,18.0,2.0,1.0,1.0,7,2.0,2.0,1.0,50.0,28,12,1,59,59350,2,6,1.0,6.0,50.645134,3.001597,14,2,1
1,1,1,2.0,2021,29.0,1.0,2.0,1.0,4,2.0,1.0,1.0,30.0,9,10,1,44,44109,2,7,0.0,1.0,47.21507,-1.56359,14,2,2
10,3,1,0.0,2021,41.0,2.0,1.0,1.0,3,2.0,1.0,1.0,90.0,22,9,3,51,51585,1,1,0.0,7.0,49.080226,3.685066,22,4,1
1,1,1,2.0,2021,29.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,7,9,1,41,41212,1,6,0.0,3.0,47.56178,1.37253,9,2,2
1,1,2,1.0,2021,36.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,6,7,1,6,6088,2,1,0.0,4.0,43.692675,7.244353,10,3,3
1,1,1,2.0,2021,22.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,6,1,1,2,2430,2,9,0.0,3.0,49.611015,3.807083,8,3,2
2,2,2,1.0,2021,44.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,12,12,1,972,97213,1,1,0.0,1.0,14.6443096774,-61.0101512074,11,5,2
10,3,2,0.0,2021,43.0,1.0,1.0,1.0,4,1.0,2.0,1.0,50.0,15,7,1,69,69381,2,1,1.0,6.0,45.76815,4.83281,16,2,1
1,1,1,2.0,2021,34.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,9,10,5,92,92035,2,1,0.0,3.0,48.906615,2.246596,1,2,2
2,2,2,8.0,2021,42.0,3.0,1.0,3.0,4,2.0,1.0,6.0,50.0,12,3,1,13,13202,2,1,0.0,6.0,43.30169,5.3698,13,3,1
1,1,1,2.0,2021,72.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,26,8,1,22,22226,1,3,0.0,3.0,48.685075,-3.561169,18,2,2
1,1,1,2.0,2021,27.0,1.0,0.0,5.0,3,2.0,2.0,1.0,80.0,11,7,1,68,68178,1,1,0.0,5.0,47.937536,7.098144,11,3,3
1,1,2,1.0,2021,31.0,2.0,2.0,1.0,1,1.0,1.0,1.0,90.0,20,5,1,13,13211,1,1,0.0,2.0,43.29266,5.45452,14,2,2
1,1,1,1.0,2021,21.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,28,9,1,33,33063,2,2,0.0,3.0,44.86327,-0.55984,9,2,2
1,1,2,1.0,2021,55.0,2.0,2.0,1.0,2,2.0,1.0,1.0,50.0,3,3,1,5,5061,2,1,0.0,3.0,44.54375,6.06101,13,2,2
10,3,1,0.0,2021,56.0,1.0,1.0,1.0,4,2.0,1.0,1.0,50.0,27,5,2,75,75117,2,2,0.0,6.0,48.881945,2.313557,20,2,1
1,1,1,1.0,2021,40.0,2.0,2.0,1.0,7,3.0,1.0,1.0,70.0,24,12,3,69,69142,1,1,0.0,2.0,45.7192041632,4.8187065125,1,2,2
1,1,2,8.0,2021,59.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,27,6,1,34,34003,2,3,0.0,1.0,43.28611,3.44505,12,2,2
1,1,1,1.0,2021,19.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,30,5,1,27,27701,1,1,0.0,6.0,49.25222,1.18453,16,1,1
1,1,1,2.0,2021,25.0,1.0,2.0,1.0,4,2.0,1.0,1.0,80.0,19,3,1,14,14570,1,1,0.0,1.0,49.093413,0.33632,18,2,2
1,1,1,2.0,2021,15.0,1.0,2.0,1.0,4,1.0,1.0,1.0,50.0,12,12,1,13,13205,2,1,0.0,3.0,43.29372,5.38961,14,2,2
1,1,2,8.0,2021,23.0,1.0,2.0,3.0,4,2.0,1.0,5.0,50.0,28,12,1,33,33281,2,3,0.0,3.0,44.838746,-0.625943,16,2,2
1,1,2,1.0,2021,67.0,2.0,0.0,1.0,3,2.0,2.0,1.0,70.0,13,11,1,29,29126,1,1,0.0,6.0,48.552953,-4.404913,12,1,1
1,1,1,2.0,2021,26.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,17,7,1,49,49328,2,6,0.0,3.0,47.25376,-0.08548,11,2,2
1,1,1,2.0,2021,22.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,10,11,3,45,45089,2,4,1.0,3.0,47.908126,2.033981,19,2,2
1,1,1,1.0,2021,72.0,2.0,0.0,2.0,4,2.0,1.0,4.0,50.0,18,11,1,92,92002,2,1,0.0,6.0,48.7579098055,2.2923016548,10,1,1
1,1,1,0.0,2021,30.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,30,4,1,201,201114,1,1,0.0,6.0,41.516127,9.135923,8,1,1
1,1,1,2.0,2021,18.0,1.0,0.0,1.0,4,2.0,2.0,1.0,50.0,27,1,1,49,49018,2,1,1.0,7.0,47.545191,-0.106977,14,1,1
1,1,1,2.0,2021,27.0,1.0,2.0,5.0,4,2.0,1.0,6.0,30.0,4,9,5,75,75110,2,4,0.0,4.0,48.882442,2.369184,23,3,3
1,1,1,1.0,2021,24.0,2.0,0.0,1.0,1,1.0,2.0,1.0,50.0,22,12,1,36,36202,1,1,0.0,6.0,46.823332,1.634544,11,1,1
1,1,1,2.0,2021,67.0,1.0,5.0,5.0,3,2.0,1.0,1.0,50.0,12,6,1,84,84084,1,1,0.0,6.0,43.7583286313,5.5068111427,9,1,1
1,1,2,1.0,2021,67.0,2.0,0.0,1.0,3,2.0,1.0,1.0,80.0,9,12,1,60,60247,1,2,0.0,1.0,49.4356184931,2.5275973677,14,3,2
1,1,1,8.0,2021,38.0,2.0,0.0,1.0,1,1.0,2.0,2.0,90.0,3,12,1,93,93027,1,1,1.0,6.0,48.92855,2.41619,16,2,2
1,1,2,2.0,2021,41.0,1.0,0.0,1.0,4,3.0,2.0,1.0,50.0,4,8,1,37,37261,2,3,0.0,7.0,47.3743481269,0.703927651,20,1,1
1,1,1,8.0,2021,58.0,1.0,1.0,5.0,4,2.0,2.0,1.0,50.0,3,2,5,87,87085,2,1,1.0,6.0,45.8227,1.24003,7,2,1
1,1,2,2.0,2021,30.0,1.0,0.0,1.0,2,2.0,1.0,1.0,50.0,21,9,1,201,201247,2,6,0.0,2.0,41.5955105809,9.2745454861,8,2,2
1,1,1,2.0,2021,29.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,14,10,1,974,97422,2,1,0.0,3.0,-21.284946,55.511169,13,2,2
1,1,1,2.0,2021,42.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,23,7,1,75,75117,2,2,0.0,5.0,48.874599,2.293113,19,5,3
1,1,1,2.0,2021,44.0,1.0,2.0,1.0,4,2.0,2.0,1.0,50.0,10,3,1,76,76540,2,3,1.0,5.0,49.446238,1.107046,17,3,3
10,3,1,0.0,2021,40.0,5.0,1.0,1.0,4,1.0,1.0,1.0,30.0,29,8,1,94,94079,2,1,0.0,6.0,48.82499,2.54271,16,2,1
1,1,1,8.0,2021,26.0,1.0,2.0,5.0,4,2.0,2.0,1.0,50.0,20,9,1,64,64445,2,6,1.0,3.0,43.31856,-0.36007,10,2,2
1,1,1,2.0,2021,47.0,1.0,2.0,1.0,4,1.0,1.0,1.0,70.0,20,5,1,75,75119,2,1,0.0,3.0,48.895385,2.394802,7,2,2
4,2,1,1.0,2021,19.0,2.0,0.0,1.0,3,2.0,2.0,3.0,80.0,2,10,3,55,55405,1,1,1.0,7.0,49.381426,5.589128,0,4,1
1,1,1,2.0,2021,50.0,1.0,2.0,1.0,7,2.0,2.0,1.0,50.0,4,5,1,37,37122,2,3,1.0,6.0,47.3289649495,0.6637908071,15,3,2
1,1,1,2.0,2021,61.0,1.0,0.0,1.0,3,2.0,1.0,3.0,90.0,3,9,3,14,14371,1,1,0.0,6.0,49.038065,0.150719,22,1,1
1,1,1,2.0,2021,40.0,1.0,2.0,1.0,3,2.0,1.0,1.0,50.0,11,9,1,973,97302,2,1,0.0,2.0,4.93769,-52.29856,11,2,2
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,13,12,1,38,38053,2,2,0.0,3.0,45.6069537102,5.2659815855,13,3,2
1,1,1,2.0,2021,33.0,1.0,0.0,5.0,3,2.0,1.0,1.0,50.0,1,10,1,1,1249,2,1,0.0,2.0,45.861362,4.911366,16,2,2
1,1,2,1.0,2021,65.0,2.0,2.0,1.0,3,2.0,2.0,1.0,90.0,5,1,1,77,77186,1,9,1.0,3.0,48.481113,2.669131,15,2,2
1,1,2,0.0,2021,54.0,1.0,0.0,5.0,3,2.0,1.0,5.0,50.0,28,10,1,38,38416,2,6,0.0,2.0,45.14733,5.307212,16,2,2
1,1,1,2.0,2021,58.0,1.0,2.0,1.0,1,3.0,1.0,1.0,130.0,15,6,1,33,33143,1,1,0.0,2.0,44.965778,-0.439231,20,2,2
1,1,1,1.0,2021,23.0,2.0,0.0,1.0,3,3.0,2.0,3.0,80.0,3,10,3,58,58282,1,1,1.0,6.0,47.519606,3.521065,5,1,1
1,1,1,1.0,2021,71.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,8,7,1,5,5146,1,1,0.0,5.0,44.641766,5.698621,14,7,3
2,2,1,8.0,2021,24.0,2.0,2.0,1.0,3,2.0,1.0,1.0,30.0,30,7,5,94,94018,2,1,0.0,3.0,48.82821,2.40328,0,4,2
1,1,1,2.0,2021,59.0,1.0,0.0,1.0,4,2.0,7.0,1.0,50.0,18,1,1,61,61293,2,1,0.0,7.0,48.514767,0.547353,8,1,1
1,1,1,1.0,2021,38.0,5.0,2.0,1.0,1,3.0,1.0,1.0,90.0,13,9,1,93,93066,1,1,0.0,4.0,48.92139,2.35748,16,3,3
1,1,1,2.0,2021,41.0,1.0,2.0,1.0,4,2.0,1.0,1.0,70.0,27,5,1,3,3101,1,1,0.0,1.0,46.33843,2.5349,18,2,2
1,1,1,2.0,2021,29.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,7,7,1,94,94028,1,1,0.0,3.0,48.79772,2.44451,16,2,2
1,1,1,2.0,2021,38.0,1.0,2.0,1.0,4,1.0,1.0,1.0,30.0,28,9,1,75,75118,2,2,0.0,3.0,48.884594,2.354094,13,2,2
1,1,1,2.0,2021,39.0,1.0,2.0,1.0,3,3.0,1.0,1.0,50.0,3,6,1,93,93051,2,1,0.0,2.0,48.84033,2.55111,17,2,2
1,1,1,2.0,2021,27.0,1.0,2.0,1.0,4,3.0,1.0,1.0,50.0,23,5,1,67,67482,2,3,0.0,3.0,48.59196,7.69295,11,2,2
10,3,2,0.0,2021,77.0,2.0,1.0,1.0,4,1.0,2.0,1.0,50.0,5,7,1,14,14118,2,1,1.0,6.0,49.16136,-0.36199,18,2,1
1,1,1,2.0,2021,23.0,1.0,2.0,1.0,3,2.0,1.0,1.0,70.0,8,1,1,971,97101,1,3,0.0,3.0,16.28871,-61.4731,9,2,2
1,1,2,1.0,2021,60.0,2.0,5.0,1.0,4,2.0,1.0,3.0,80.0,25,9,1,89,89354,1,1,0.0,6.0,48.20123,3.24966,16,1,1
1,1,1,2.0,2021,30.0,1.0,2.0,1.0,3,2.0,1.0,1.0,80.0,1,7,1,85,85035,1,3,0.0,6.0,46.65374,-1.89503,18,3,3
1,1,1,2.0,2021,83.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,15,6,1,71,71414,1,1,0.0,2.0,47.0096588416,4.2952944362,10,2,2
1,1,2,1.0,2021,54.0,2.0,2.0,1.0,4,4.0,1.0,1.0,50.0,26,11,1,974,97409,2,2,0.0,1.0,-20.9652,55.65203,14,2,2
1,1,1,0.0,2021,58.0,1.0,2.0,5.0,3,2.0,1.0,1.0,80.0,31,8,1,24,24405,1,1,0.0,2.0,44.912745,0.667784,12,3,3
1,1,2,2.0,2021,46.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,6,8,1,33,33529,2,1,0.0,6.0,44.63693,-1.14459,15,3,3
9,2,2,1.0,2021,53.0,2.0,0.0,1.0,1,3.0,4.0,3.0,110.0,10,4,1,76,76126,1,1,1.0,6.0,49.678463,1.341496,13,3,1
1,1,2,1.0,2021,40.0,2.0,2.0,1.0,2,2.0,1.0,1.0,80.0,9,7,1,974,97422,1,1,0.0,1.0,-21.235087,55.541736,15,8,4
1,1,1,2.0,2021,27.0,1.0,2.0,5.0,4,2.0,1.0,1.0,50.0,8,10,1,59,59636,2,3,0.0,3.0,50.6874786876,3.0612813571,9,2,2
2,2,2,1.0,2021,17.0,2.0,2.0,1.0,4,1.0,1.0,1.0,50.0,9,12,3,69,69034,2,1,0.0,6.0,45.78146,4.84305,17,6,3
1,1,1,8.0,2021,26.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,5,7,1,75,75103,2,3,0.0,3.0,48.86499,2.358264,14,2,2
3,2,2,0.0,2021,24.0,2.0,0.0,1.0,3,2.0,1.0,3.0,90.0,12,6,1,83,83019,1,1,0.0,6.0,43.208825192,6.447622776,13,3,1
1,1,2,1.0,2021,66.0,2.0,2.0,1.0,3,2.0,2.0,1.0,50.0,22,6,1,64,64140,2,1,1.0,1.0,43.52067,-1.4887,13,2,2
1,1,2,1.0,2021,81.0,2.0,0.0,1.0,4,2.0,2.0,1.0,50.0,2,12,1,69,69034,2,9,1.0,6.0,45.80285,4.84244,10,1,1
10,3,2,0.0,2021,92.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,16,9,1,75,75110,2,2,0.0,6.0,48.871244,2.370138,16,2,1
10,3,2,0.0,2021,87.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,4,5,1,87,87085,2,3,0.0,6.0,45.84122,1.25645,15,2,1
2,2,1,1.0,2021,39.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,28,6,1,87,87065,1,1,0.0,2.0,45.79595,1.29838,15,4,2
1,1,1,1.0,2021,39.0,2.0,2.0,1.0,3,2.0,2.0,1.0,80.0,25,1,1,67,67364,1,3,0.0,3.0,48.402209,7.627056,11,2,2
1,1,1,2.0,2021,23.0,1.0,0.0,1.0,3,2.0,1.0,1.0,80.0,14,10,1,50,50401,1,1,0.0,6.0,49.470589,-1.766025,17,1,1
1,1,1,1.0,2021,26.0,2.0,0.0,1.0,3,2.0,1.0,1.0,70.0,10,1,1,91,91661,1,1,0.0,7.0,48.6964407765,2.2197220847,15,1,1
1,1,1,1.0,2021,60.0,2.0,2.0,1.0,4,2.0,2.0,1.0,50.0,30,10,1,94,94053,2,1,1.0,1.0,48.77677,2.54085,14,2,2
1,1,1,2.0,2021,21.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,25,6,1,75,75111,2,3,0.0,5.0,48.859491,2.367613,18,3,3
1,1,2,8.0,2021,24.0,1.0,2.0,5.0,4,2.0,1.0,1.0,30.0,8,9,2,17,17291,2,1,0.0,3.0,46.17421,-1.11581,19,2,2
1,1,1,0.0,2021,20.0,1.0,0.0,3.0,3,2.0,2.0,1.0,80.0,29,1,3,47,47326,1,1,1.0,3.0,44.51174,0.272781,5,2,2
1,1,2,8.0,2021,27.0,1.0,0.0,5.0,4,2.0,2.0,1.0,50.0,17,6,5,92,92036,2,1,1.0,7.0,48.9272207427,2.2884476374,1,1,1
2,2,2,2.0,2021,55.0,6.0,0.0,1.0,2,2.0,1.0,3.0,50.0,16,11,1,978,97801,1,1,0.0,7.0,18.094256,-63.031896,9,2,1
1,1,1,2.0,2021,37.0,1.0,2.0,5.0,4,2.0,1.0,5.0,50.0,2,12,5,75,75116,2,2,0.0,3.0,48.862286,2.238303,0,2,2
2,2,2,1.0,2021,45.0,2.0,0.0,1.0,4,3.0,1.0,1.0,50.0,12,8,1,49,49328,2,1,0.0,2.0,47.24981,-0.07913,15,3,2
4,2,1,1.0,2021,18.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,17,3,1,27,27562,1,1,0.0,1.0,49.09585,1.43728,14,6,2
1,1,2,1.0,2021,24.0,2.0,2.0,1.0,1,1.0,2.0,1.0,70.0,27,12,5,13,13055,1,1,0.0,2.0,43.2922460413,5.4243047731,18,3,2
1,1,1,2.0,2021,34.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,2,4,5,91,91161,2,1,0.0,1.0,48.7062,2.297,22,2,2
1,1,1,1.0,2021,54.0,2.0,2.0,1.0,4,2.0,1.0,1.0,80.0,16,11,3,33,33281,2,1,0.0,4.0,44.81371,-0.69012,18,3,3
2,2,2,1.0,2021,26.0,1.0,0.0,1.0,3,1.0,1.0,1.0,30.0,25,4,1,92,92040,2,6,1.0,7.0,48.82799,2.27372,10,2,1
1,1,1,0.0,2021,60.0,1.0,0.0,5.0,4,2.0,1.0,1.0,70.0,20,2,1,38,38236,1,1,0.0,7.0,45.40892,5.69838,12,2,2
1,1,1,1.0,2021,85.0,2.0,2.0,1.0,1,3.0,1.0,1.0,110.0,3,11,1,33,33122,1,1,0.0,4.0,44.747177,-0.699684,15,10,5
9,2,1,8.0,2021,52.0,2.0,0.0,3.0,3,2.0,1.0,3.0,80.0,16,4,1,44,44165,1,1,0.0,6.0,47.068054,-1.320548,16,5,1
1,1,1,2.0,2021,50.0,1.0,0.0,5.0,4,2.0,1.0,1.0,80.0,6,6,1,32,32013,1,1,0.0,7.0,43.64777,0.62626,10,1,1
1,1,2,1.0,2021,36.0,2.0,2.0,1.0,3,2.0,1.0,1.0,70.0,9,1,1,50,50647,1,1,0.0,2.0,48.83764,-1.53712,10,3,2
2,2,1,1.0,2021,20.0,5.0,0.0,1.0,3,2.0,1.0,1.0,70.0,31,5,3,77,77216,1,9,0.0,6.0,48.298363,2.6802,4,4,1
1,1,1,2.0,2021,18.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,26,5,1,74,74262,2,1,0.0,2.0,46.1141111,6.303234,17,2,2
10,3,1,0.0,2021,16.0,5.0,1.0,1.0,4,1.0,1.0,1.0,30.0,22,11,1,69,69382,2,1,0.0,6.0,45.7598,4.83341,9,2,1
1,1,1,0.0,2021,30.0,2.0,0.0,1.0,3,2.0,1.0,3.0,80.0,27,8,1,44,44180,1,1,0.0,6.0,47.570612,-1.215255,20,1,1
1,1,2,1.0,2021,29.0,2.0,2.0,1.0,1,3.0,1.0,1.0,130.0,25,5,1,26,26166,1,1,0.0,4.0,44.754795,4.7927,10,4,3
10,3,1,0.0,2021,4.0,1.0,1.0,1.0,6,2.0,1.0,1.0,50.0,13,6,1,92,92025,2,1,0.0,6.0,48.928198,2.237016,18,3,1
10,3,1,8.0,2021,16.0,5.0,1.0,3.0,4,3.0,1.0,1.0,50.0,20,7,5,75,75118,2,4,0.0,6.0,48.883407,2.33437,4,2,1
1,1,1,2.0,2021,20.0,1.0,2.0,1.0,4,2.0,1.0,6.0,50.0,1,9,1,63,63113,2,8,0.0,3.0,45.76099,3.10377,12,2,2
1,1,1,1.0,2021,27.0,2.0,2.0,1.0,4,2.0,1.0,1.0,50.0,4,9,1,37,37261,2,2,0.0,3.0,47.3865304914,0.7071009181,11,3,2
10,3,1,0.0,2021,9.0,1.0,1.0,1.0,3,2.0,1.0,1.0,50.0,5,10,5,92,92004,2,3,0.0,6.0,48.9186567233,2.2812925279,21,2,1
1,1,1,2.0,2021,33.0,1.0,2.0,5.0,7,2.0,1.0,1.0,50.0,26,7,1,76,76457,1,3,0.0,3.0,49.3397,0.9617,17,2,2
1,1,1,2.0,2021,23.0,1.0,6.0,1.0,2,2.0,1.0,1.0,80.0,30,12,3,202,202080,1,1,0.0,1.0,42.502767,9.176829,19,1,1
1,1,2,2.0,2021,4.0,1.0,2.0,5.0,4,1.0,1.0,1.0,50.0,15,4,1,10,10387,2,1,0.0,3.0,48.29751,4.07485,15,2,2
9,2,2,1.0,2021,6.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,4,10,1,33,33157,1,3,0.0,1.0,44.817814,-0.253978,17,3,2
1,1,1,8.0,2021,15.0,1.0,0.0,5.0,4,2.0,1.0,1.0,50.0,19,8,2,64,64445,2,1,0.0,7.0,43.3112,-0.37093,20,1,1
6,2,2,1.0,2021,56.0,2.0,0.0,1.0,3,2.0,2.0,1.0,70.0,5,8,1,85,85029,1,1,1.0,3.0,46.95293,-2.01799,12,6,2
2,2,1,1.0,2021,35.0,2.0,2.0,2.0,1,1.0,1.0,1.0,130.0,17,7,1,62,62080,1,1,0.0,3.0,50.108786,2.871552,16,4,2
1,1,1,1.0,2021,34.0,5.0,2.0,1.0,3,3.0,1.0,1.0,50.0,11,10,1,92,92012,2,3,0.0,2.0,48.8528267195,2.2264078259,16,3,2
10,3,1,0.0,2021,14.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,21,12,5,60,60116,2,1,0.0,6.0,49.31738,2.331972,17,2,1
2,2,2,1.0,2021,21.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,12,9,5,63,63113,2,2,0.0,3.0,45.80501,3.10949,6,3,2
1,1,1,2.0,2021,16.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,27,2,1,31,31555,2,1,0.0,3.0,43.64612,1.43926,13,2,2
1,1,2,1.0,2021,41.0,2.0,2.0,1.0,1,3.0,2.0,1.0,110.0,7,12,1,78,78524,1,1,0.0,2.0,48.84031,2.11363,9,2,2
1,1,1,1.0,2021,22.0,2.0,2.0,1.0,2,2.0,1.0,1.0,80.0,20,9,1,26,26179,1,3,0.0,2.0,45.0443838,4.866933,13,2,2
4,2,2,8.0,2021,19.0,2.0,0.0,1.0,2,2.0,1.0,6.0,50.0,27,10,5,202,202033,2,1,0.0,6.0,42.6948144393,9.4522243738,3,4,1
1,1,2,1.0,2021,27.0,2.0,2.0,1.0,2,3.0,2.0,1.0,110.0,29,1,2,77,77196,1,1,1.0,4.0,48.950225,2.759725,18,5,5
10,3,1,0.0,2021,16.0,3.0,1.0,1.0,4,2.0,1.0,1.0,50.0,23,2,1,94,94078,2,1,0.0,6.0,48.733014,2.447596,16,2,1
2,2,1,1.0,2021,20.0,2.0,2.0,1.0,4,1.0,1.0,1.0,30.0,14,11,5,75,75119,2,3,0.0,3.0,48.887124,2.375468,21,3,2
2,2,1,1.0,2021,72.0,2.0,0.0,1.0,3,2.0,2.0,1.0,80.0,5,2,1,17,17202,1,1,1.0,1.0,45.983641,-0.585837,15,3,2
10,3,1,0.0,2021,32.0,5.0,1.0,1.0,4,2.0,2.0,1.0,50.0,6,7,1,69,69259,2,9,1.0,6.0,45.71503,4.87897,8,2,1
10,3,1,0.0,2021,22.0,2.0,1.0,1.0,4,2.0,1.0,1.0,30.0,5,10,1,54,54395,2,6,0.0,6.0,48.668936233,6.1639109967,9,2,1
1,1,1,1.0,2021,63.0,2.0,2.0,2.0,4,1.0,1.0,1.0,30.0,16,10,5,75,75116,2,2,0.0,2.0,48.863492,2.281584,21,4,2
1,1,1,2.0,2021,36.0,1.0,2.0,1.0,1,3.0,1.0,1.0,90.0,3,8,1,93,93066,1,1,0.0,3.0,48.93367,2.38067,15,2,2
10,3,2,0.0,2021,98.0,2.0,1.0,1.0,6,2.0,1.0,1.0,30.0,2,8,1,78,78190,2,1,0.0,6.0,48.88136,2.14031,17,2,1
1,1,2,1.0,2021,35.0,2.0,2.0,1.0,3,2.0,1.0,1.0,80.0,23,8,1,30,30212,1,1,0.0,1.0,43.9512,4.5674,12,7,2
1,1,2,1.0,2021,23.0,2.0,2.0,1.0,1,3.0,1.0,1.0,90.0,4,6,3,95,95491,1,1,0.0,2.0,49.00436,2.24558,23,3,2
1,1,1,1.0,2021,20.0,2.0,0.0,1.0,7,2.0,2.0,3.0,80.0,3,7,2,63,63284,1,1,0.0,6.0,45.79529,3.212804,5,1,1
10,3,2,0.0,2021,15.0,2.0,1.0,1.0,3,2.0,1.0,1.0,50.0,15,9,2,14,14520,2,1,0.0,6.0,49.148366,0.130259,7,1,1
1,1,2,1.0,2021,60.0,2.0,2.0,1.0,1,3.0,1.0,1.0,70.0,17,10,1,33,33063,1,1,0.0,4.0,44.882465,-0.550574,12,6,3
1,1,1,1.0,2021,65.0,2.0,0.0,1.0,4,2.0,1.0,1.0,50.0,27,5,1,8,8363,2,1,0.0,6.0,49.943222,4.632958,21,1,1
10,3,1,0.0,2021,14.0,2.0,1.0,1.0,4,3.0,1.0,1.0,50.0,3,3,1,13,13215,2,1,0.0,6.0,43.37243,5.36529,17,2,1
2,2,1,2.0,2021,16.0,1.0,2.0,1.0,7,2.0,1.0,1.0,50.0,15,10,5,13,13086,2,1,0.0,1.0,43.350998,5.604182,21,3,2
1,1,1,1.0,2021,20.0,2.0,0.0,1.0,1,1.0,2.0,3.0,110.0,14,11,5,69,69286,1,1,1.0,7.0,45.83416,4.91773,6,1,1
3,2,2,1.0,2021,30.0,2.0,2.0,1.0,3,2.0,1.0,1.0,50.0,20,11,5,92,92049,2,1,0.0,4.0,48.8206502543,2.3118630052,0,7,3
1,1,1,2.0,2021,45.0,1.0,2.0,1.0,1,1.0,1.0,1.0,110.0,10,6,1,94,94034,1,1,0.0,3.0,48.75179,2.32987,19,2,2
1,1,1,0.0,2021,31.0,1.0,2.0,5.0,4,2.0,2.0,1.0,50.0,28,12,1,78,78440,2,1,1.0,3.0,48.977242,1.92141,16,2,2
1,1,1,2.0,2021,87.0,1.0,0.0,1.0,4,2.0,1.0,1.0,50.0,22,12,5,75,75107,2,1,0.0,6.0,48.85206,2.30763,17,1,1
1,1,2,1.0,2021,81.0,2.0,2.0,1.0,7,2.0,2.0,1.0,50.0,22,11,5,42,42207,2,1,1.0,1.0,45.46428,4.49847,19,4,2
10,3,1,0.0,2021,88.0,2.0,1.0,1.0,4,2.0,1.0,1.0,50.0,17,11,5,6,6088,2,1,0.0,6.0,43.710102,7.260094,18,2,1
10,3,1,0.0,2021,32.0,4.0,1.0,1.0,4,2.0,8.0,1.0,30.0,2,2,1,38,38486,2,1,0.0,2.0,45.15464,5.676246,8,3,2
1,1,2,8.0,2021,28.0,1.0,2.0,1.0,4,2.0,1.0,1.0,50.0,15,7,1,35,35288,2,2,0.0,3.0,48.662652,-1.985222,20,2,2
1,1,1,1.0,2021,47.0,2.0,2.0,1.0,7,2.0,1.0,1.0,50.0,10,7,1,83,83137,2,9,0.0,2.0,43.12775,5.96348,17,2,2
1,1,2,1.0,2021,31.0,2.0,0.0,1.0,2,2.0,1.0,3.0,50.0,20,2,1,988,98831,2,2,0.0,6.0,-20.947813,164.685123,11,1,1
